ID,Título,Título Original,Títulos Alternativos,Autor,Autor Nombre Completo,Autor Nacimiento,Autor Muerte,Autor Época,Autor Biografía,Tipo de Obra,Género,Subgénero,Tema,Fuente Principal,Origen de Datos,Página PDF,Número de Actos,Número de Versos,Idioma,Fecha de Creación,Música Conservada,Compositor,Bibliotecas con Música,Bibliografía Musical,Mecenas,Edición Príncipe,Notas Bibliográficas,Manuscritos Conocidos,Ediciones Conocidas,Notas,Observaciones
2634,Buda,Buda,,,,,,,,comedia,comedia,,,FUENTESXI,pdf,33,,,Español,,No,,,,,,"No hay comedia conocida con este título. Quizá sea Pedro de Urdemalás, atribuida en sueltas a Pérez de Montalbán. En la B.N.M. hay dos manuscritos de Pedro de Urdemalás, 15.285 y 16.420, éste con la fecha de 1690 y atribución a Diamante (Paz, I, 424-425). Se atribuye también a Lope de Vega (S. G. Morley, MPh, XX [1922-1923], 214-215; Morley y Bruerton, 323-324; Cotarelo, BRAE, III [1916], 478-479); y en una copia manuscrita en la Biblioteca Palatina de Parma (Restori, Studi di Filologia Romanza, VI [1893], 145; Profeti, Per una bibliografia, 476). Véase también Periquito de Urdemalás.",,,,
3242,"Buen moro, buen cristiano","Buen moro, buen cristiano",,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3243,Buena sangre es lo mejor,Buena sangre es lo mejor,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2637,Cada cual a su negocio,Cada cual a su negocio,,,,,,,,comedia,,,,FUENTESXI,pdf,6,,,Español,,No,,,,,,,,,,
3262,Cada loco con su tema,Cada loco con su tema,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3263,Cada uno con su igual,Cada uno con su igual,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2638,Cada uno para sí,Cada uno para sí,,Calderón,,,,Siglo de Oro,,comedia,comedia,,,AMBAS,web,,,,Español,,No,,,,,Escogidas XV (Madrid,"Comedia de Calderón, impresa en Escogidas XV (Madrid, 1661), fols. 218 v- 240 v. Según Hesse, PQ. XXVI (1948), 45, es esta edición príncipe. Hay manuscrito, autógrafo en parte, en la B.N.M., 16.887 (Paz, I, 74); y copia manuscrita en la B.M.M., 1-16-3 (Agulló, RBAMM, núms. 1-2 [1977], 223-224). Sobre textos impresos y manuscritos, y las relaciones entre ellas, véase la edición de la comedia por José M. Ruano de la Haza (Kassel, 1982).",,,,
3265,Caer para levantar,Caer para levantar,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2640,Campuzano,Campuzano,,,,,,,,comedia,comedia,,,FUENTESXI,pdf,72,,,Español,,No,,,,,,"El ejemplo mayor de la desdicha, y Capitán Belisario, comedia de Mira de Amescua. Se conserva en la B.N.M., Res. 112, el manuscrito autógrafo y firmado, con censura autógrafa de Lope de Vega fechada en julio de 1625, y otras más de 1625-1629. En la misma colección hay otro manuscrito, 16.906, con fecha de 1635 (Paz, I, 175). Impresa a nombre de Pérez de Montalbán en Diferentes XXIV (Zaragoza, 1652) («véase Profeti, «Appunti», 148-149); a nombre de Lope de Vega en la Parte quinta (Sevilla, 1616), según Fajardo, en la Parte XXV, segunda impresión (Madrid, 1631), tomo colecticio o de comedias desglosables (véase Vern G. Williamsen, BCom, XXV [1973], 42-51), en Comedias de los mejores..., Lisboa, 1652, en Escogidas VI (Zaragoza, 1653), y en muchas sueltas; y a nombre de Matos Fragoso en Comedias de los mejores..., Colonia, 1697.",,,,
3283,Carlos V,Carlos V,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3284,Carlos V en Francia,Carlos V en Francia,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3285,Carlos V en Túnez,Carlos V en Túnez,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2642,Carmelo,Carmelo,,,,,,,,auto,,,,FUENTESXI,pdf,74,,,Español,,No,,,,,,"La primer flor del Carmelo, auto sacramental de Calderón, impreso en la Parte segunda de sus autos (Madrid, 1717), 145-170. Hay copias manuscritas en la B.N.M.: 16.279(2) y 15.117(7) (Paz, I, 447; Rull y Torres, BFE, X, núms. 34-35 [1970], 58 y 44); en la B.M.M., 1.255(7), antes 19-4 (Valbuena Prat, RBAMM, IV [1927], 484-486; Rull y Torres, Segismundo, VIII, núms. 15-16 [1972], 113); en la B.N., París, Ms. Esp. 427(11) (Morel-Fatio).",,,,
2643,Casa con dos puertas,Casa con dos puertas,,,,,,,,comedia,comedia,,histórico,AMBAS,web,,,,Español,,No,,,,,la Primera parte de sus comedias (Madrid,"Casa con dos puertas mala es de guardar, comedia de Calderón, impresa en la Primera parte de sus comedias (Madrid, 1636), fols. 27 r. - 50 v., y en Diferentes XXIX (Valencia, 1636), donde va atribuida a Pérez de Montalbán; véanse E. W. Hesse, PQ, XXVII (1948), 38, y n. 7, y Profeti, «Appunti», 160-161. En la B.N.M. hay copia manuscrita de letra del siglo XVII, 16.553, con una atribución a Calderón, de mano distinta de la del texto, en la portada; hay otra copia manuscrita en la B.M.M. (K. y R. Reichenberger, I, 166). Para las relaciones entre las versiones impresas y el manuscrito de la B.N.M., véase J. E. Varey, «The Transmission of the Text of Casa con dos puertas: a preliminary survey».",,,,
2644,Casa con dos puertas mala es de guardar,Casa con dos puertas mala es de guardar,,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
3296,Casarse por vengarse,Casarse por vengarse,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2645,Castigando premia amor,Castigando premia amor,,,,,,,,auto,comedia,,histórico,AMBAS,web,,,,Español,,No,,,,,,"Según el documento, es de Nicolás Carnero. Salió en el Ameno jardín de comedias, de los insignes autores Don Antonio de Zamora, Don Juan Bautista Diamante, y Don Álvaro Cubillo de Aragón (Madrid, 1734), tomo colección: «Fiesta que se representó en celebridad de los años de la Reyna Madre nuestra Señora, Doña Mariana de Austria.» Se atribuye allí a Zamora; Medel y García de la Huerta la traen anónima.",,,,
3302,"Cata Francia, Montesinos","Cata Francia, Montesinos",,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2646,Cautela contra cautela,Cautela contra cautela,,,,,,,,auto,comedia,,,AMBAS,web,,,,Español,,No,,,,,,"Comedia que salió en la Segunda parte de las comedias del Maestro Tirso de Molina (Madrid, 1635), fols. 138 r. - 157 r.: «Representola Amarilis» Hartzenbusch, BAE, V, xxxviii, xxxix, subraya las coincidencias entre esta comedia y la de Tirso de Molina intitulada Amor y amistad. En la Biblioteca Palatina de Parma se conserva un manuscrito, del cual dice Restori: «Ms. antiguo (autógrafo?). Dopo il titolo di mano diversa dal testo, era scritto: de lope . Ciò fu poi cancellato e vi si scrisse, di mano del sec. XVII: del doctor D. Ant? mirademe sque. Strano è che la comedia finora no fu mai attribuita né a Lope né al Mira: l'Hartzenbusch, seguito dal Barrera, con argomenti tratti dall'esame critico-estetico di alcune scene, suppone che sia scritta in collaborazione dall'Alarcon e dal Tellez. Simile affermazione ha forse meno valore dell'indicazione del ms. parmense. Il testo non offre molte varianti da quello pubblicato nel volume di Tirso degli Autores españoles; mi pare que è là più corretto ma presenta delle lacune» (Studi di Filologia Romanza, VI [1893], 77). Existía otro manuscrito en la antigua Biblioteca Imperial de San Petersburgo; véase «Catálogo...», RABM, 1ª época, VI (1876), 328. Véase también S. G. Morley, Univ. Calif. Publ. Mod. Philol., VII (1918), 146-147.",,,,
3306,Cautela de amigo a amigo,Cautela de amigo a amigo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2649,Cautelas son amistades,Cautelas son amistades,Lo que merece un soldado,,,,,,,auto,comedia,,,AMBAS,web,,,,Español,,No,,,,,,"Comedia atribuida a Felipe Godínez y también a Moreto. Dice Sánchez Arjona, 163: «Poseo un manuscrito contemporáneo del autor de la comedia Cautelas son amistades del Dr. Godínez, Ms. que parece hubo de llevar a París en 1665 alguna de las compañías que por aquella época fueron a Francia.» Hay copia manuscrita del siglo XVII en la B.N.M., 18.074, intitulada La cautela en la amistad y lo que merece un soldado, y atribuida a Moreto; pero, al parecer, idéntica a la de Godínez (Paz, I, 87; Ciria Matilla).",,,,
3307,Cegar para ver mejor,Cegar para ver mejor,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2653,Celos aun del aire matan,Celos aun del aire matan,,Calderón,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,6,,,Español,,Sí,Juan Hidalgo para la primera jornada; en la Biblioteca Pública de Évora se encuentra un manuscrito de la música de la obra entera (Alegría,,,,Escogidas XIX (Madrid,"Comedia de Calderón, impresa en Escogidas XIX (Madrid, 1663), fols. 194 r. - 212 r.: «Fiesta que se representó a sus Magestades en el Buen Retiro. Cantada.» Según Hesse, PQ, XXVII (1948), 45, esta es la edición príncipe. K. y R. Reichenberger, I, 177, anotan un manuscrito de esta comedia conservado en el Palacio de Liria. Hay versión manuscrita de un tono sacado de esta comedia en la B.N.M., 17.666, págs. 486-489 (véase E. M. Wilson, RABM, LXVIII [1960], 483-486), y otro ejemplar manuscrito en la Colección Borbón-Lorenzano de la Biblioteca Pública de Toledo (Goldberg, núm. 130, págs. 151-152). Subirá publicó en 1933 la música de Juan Hidalgo para la primera jornada; en la Biblioteca Pública de Évora se encuentra un manuscrito de la música de la obra entera (Alegría, 64).",,,,
3308,Celos con celos se curan,Celos con celos se curan,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2654,Celos de amor y de honor ni aun a su padre perdona,Celos de amor y de honor ni aun a su padre perdona,,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
3312,Celos engendran amor,Celos engendran amor,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2658,"Celos hacen estrellas, y el amor hace prodigios, Los","Celos hacen estrellas, y el amor hace prodigios, Los",,,,,,,,comedia,,,,FUENTESXI,pdf,4,,,Español,,No,,,,,,,,,,
3314,Celos hasta los cielos,Celos hasta los cielos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3315,Celos no ofenden,Celos no ofenden,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2660,Celos son que al aire matan,Celos son que al aire matan,El Rey Baltasar (Fuentes I); (4) anunciada 29 de diciembre de 1687,Moreto,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,6,,,Español,,No,,,,,,"Comedia de Moreto, impresa suelta, y atribuida a veces a Calderón según Vera Tassis (en la Verdadera quinta parte). La tienen Fajardo, Medel y García de la Huerta atribuida a Calderón (García de la Huerta la tiene también con atribución a Moreto). Hay una copia manuscrita del siglo XVII en la B.N.M., 16.802, de la cual dice Paz que «las últimas seis hojas parecen de mano de Matos Fragoso»; se titula La cena de Baltasar (Paz, I, 92; Ciria Matilla, CB, XXX [1973], 77-78). Según el documento de 1696, es de Pedro Lanini y Sagredo, y parece que se refiere a Sitio y toma de Namur. Parece probable que la representación del 7 de diciembre de 1695 fuese el estreno (Fuentes VI, doc. núm. 66 [o], págs. 196, 205). El autógrafo se halla en la B.N.M., 18.317, con censura de Calderón de la Barca fechada en 5 de agosto de 1675. Duda Paz que sea genuina la censura (I, 516). Se publicó suelta.",,,,
3317,"Celos, amor y cordura","Celos, amor y cordura",,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3318,"Celos, honor y cordura","Celos, honor y cordura",,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3337,"Clara Martínez, devota del santísimo sacramento","Clara Martínez, devota del santísimo sacramento",,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2663,Cleopatra,Cleopatra,Marco Antonio y Cleopatra,"Santa María Egipciaca
Véase Santa María Egipciaca",,,,Siglo de Oro,,comedia,,,histórico,FUENTESXI,pdf,62,,,Español,,No,,,,,su Segunda parte (Madrid,"5 de febrero de 1692. Damián Polop. Cuarto de la Reina (Fuentes I). Existe (A) Los comendadores de Córdoba, de Lope de Vega, impresa en su Segunda parte (Madrid, 1609), fols. 194 v. - 221 v.; hay copias manuscritas en la B.N.M., 16.086 (Paz, I, 110), y en la Biblioteca Universitaria de Sevilla (Grismer, II, 24). También existe (B) La mayor venganza de honor, de Cubillo de Aragón, impresa en Escogidas X (Madrid, 1658), fols. 182 r. - 199 v. Barrera, 115, adiciona este título con La mayor venganza de honor y los comendadores de Córdoba. De la versión de Cubillo hay copia manuscrita en la B.N.M., 16.086 (Paz, I, 110; Cotarelo, BRAE, V [1918], 262-263).",,,,
3339,Coloquio de María Estuardo,Coloquio de María Estuardo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3340,Coloquio de San Francisco de Borja,Coloquio de San Francisco de Borja,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3341,Coloquio de San Paulino,Coloquio de San Paulino,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3338,Coloquio de la Sagrada Escritura,Coloquio de la Sagrada Escritura,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3342,Coloquio del anticristo,Coloquio del anticristo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3343,Coloquio del juego de la primera,Coloquio del juego de la primera,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3344,Coloquio del rico avariento y el pobre Lázaro,Coloquio del rico avariento y el pobre Lázaro,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3345,Comedia Claudina,Comedia Claudina,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3350,Comedia de Medoro y Eufrasia,Comedia de Medoro y Eufrasia,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3346,Comedia de la constancia de Arcelina,Comedia de la constancia de Arcelina,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3347,Comedia de la libertad de España por Bernardo de Carpio,Comedia de la libertad de España por Bernardo de Carpio,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3348,Comedia de la libertad de Roma por Mucio Cévola,Comedia de la libertad de Roma por Mucio Cévola,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3349,Comedia de la muerte del rey don Sancho y reto de Zamora por don Diego Ordóñez,Comedia de la muerte del rey don Sancho y reto de Zamora por don Diego Ordóñez,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3351,Comedia del degollado,Comedia del degollado,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3352,Comedia del príncipe tirano,Comedia del príncipe tirano,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3353,"Comedia del saco de Roma, y muerte de Borbón y coronación de nuestro invicto Carlos V","Comedia del saco de Roma, y muerte de Borbón y coronación de nuestro invicto Carlos V",,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3354,Comedia del tutor,Comedia del tutor,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3355,Comedia del viejo enamorado,Comedia del viejo enamorado,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2664,Como a padre y como a rey,Como a padre y como a rey,,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
3358,Como amante y como honrada,Como amante y como honrada,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2665,Como padre y como rey,Como padre y como rey,Como a padre y como a rey,Pérez,,,,Siglo de Oro,,comedia,comedia,,histórico,AMBAS,web,,,,Español,,No,,,,,,"Comedia de Pérez de Montalbán, impresa suelta. En la B.N.M. hay un manuscrito, Res. 119, casi enteramente autógrafo, y con la fecha del 26 de noviembre de 1629. En la misma colección hay tres copias manuscritas: 16.583 (atribuida a Calderón), 16.894 (atribuida a Calderón), y también a Pérez de Montalbán; Paz, I, 111, se equivoca al dar la signatura como 16.874); y 16.554 (atribuida a Calderón, y con licencia de 1668). También hay manuscritos en la B.L., Add. 33.476(2) (Gayangos, IV, 303); y en la B.M.M., 1-98-6, con censuras y licencias de 1662 y 1694 (Profeti, Per una bibliografia, 236). Para una descripción detallada de los seis manuscritos, véase el estudio de Linton Lomas Barrett. Medel y García de la Huerta la tienen, atribuida a Calderón, como asimismo Subirás, BH, LXXIX (1977), 431. La comedia aparece a veces con el título de Como a padre y como a rey.",,,,
3368,Con amor no hay amistad,Con amor no hay amistad,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3369,Con el saber y la ventura,Con el saber y la ventura,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2670,Con música y por amor,Con música y por amor,Jerusalén conquistada en la Biblioteca Palatina de Parma (Restori,Calderón,,,,Siglo de Oro,,comedia,comedia,,histórico,FUENTESXI,pdf,4,,,Español,,No,,,,,Diferentes XXXI (Barcelona,"Hay manuscrito de esta comedia en dos jornadas en la B.N.M., 15.534, donde va atribuida a don Antonio de Zamora y don José de Cañizares. Según Paz, una nota al final de la primera jornada la atribuye a Zamora (Paz, I, 114). Barrera atribuye la obra a Zamora, y añade que se publicó suelta (Barrera, 505); Medel, García de la Huerta y Arteaga la atribuyen a Cañizares y Zamora, en colaboración. Paul Mérimée, 66, n. 41, cita una versión conservada en el legajo 667 del A.P.R. donde la primera jornada se atribuye a Zamora y la segunda a Cañizares. (1) 22 de abril de 1680. Manuel Vallejo. Representación palaciega (Fuentes I); (2) 17 de julio de 1681. Damián de Polop y Valdés. Representación palaciega (Fuentes I); (3) 27 de abril de 1684. Manuel de Mosquera. Palacio (Fuentes I); (4) 18 de junio de 1684. Manuel de Mosquera. Palacio (Fuentes I); (5) 12 de febrero de 1686. Manuel de Mosquera. Palacio, Salón (Fuentes I); (6) 6 de junio de 1686. Manuel de Mosquera. Buen Retiro, Coliseo, al pueblo (Fuentes V); (7) 26 de septiembre de 1686. Manuel de Mosquera. Palacio (Fuentes V). Comedia de Calderón, impresa en Diferentes XXXI (Barcelona, 1638), fols. 22 r. - 48 v. Hesse, PQ, XXVII (1948), 43, cree que ésta es la edición príncipe. (1) - (2) entre 5 de octubre de 1622 y 8 de febrero de 1623. Juan de Morales. Cuarto de la Reina (Fuentes I). Comedia desconocida con este título. Restori, Piezas, 96, n. 5, dice: «Credo che sia la Jerusalén conquistada di Enriquez Gómez; tale il vero titolo, e non: libertada.» Hay manuscrito con el título de Jerusalén conquistada en la Biblioteca Palatina de Parma (Restori, Studi di Filologia Romanza, VI [1893], 52). También existe La flor de lis de Francia, y conquista del Santo Sepulcro por el Rey San Luis, de José de Valdivieso, publicada suelta.",,,,
3370,Con partes nunca hay ventura,Con partes nunca hay ventura,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
